#========================================================================================================																																																						
#	Gmacs	Main	Data	File	Version	1.1:	BBRKC	Example																																														
#	GEAR_INDEX	DESCRIPTION																																																				
#	1	:	Pot	fishery	retained	catch.																																																
#	1	:	Pot	fishery	with	discarded	catch.																																															
#	2	:	Trawl	bycatch																																																		
#	3	:	Trawl	survey																																																		
#	Fisheries:	1	Pot	"Fishery,"	2	Pot	"Discard,"	3	Trawl	"by-catch,"	4	Tanner bycatch 5 fixed gear																																										
#	Surveys:	6	NMFS	Trawl	"Survey,"	7	BSFRF	Survey																																														
#========================================================================================================																																																						
1982	# Start	year																																																				
1984	1	3	2	2	0	2	50	0.0131051	0.0227003	0.0168713	0.0469107	0.0711187	0.0173365	0.00257555	0.000349813	1.13E-05	3.43E-05	0	0	0	0	0	0	0	0	0	0	0	0		0.191013563		0.0131051	0.0227003	0.017194554	0.05309011	0.1203061	0.1107999	0.06802215	0.031013653	0.01296327	0.001310734	0.000332379	0.00031611	0.0000226	0	0	0	0	0	0	0	0	0
1985	1	3	2	2	0	2	50	0.0136092	0.0390155	0.0372294	0.0822572	0.0408367	0.0199561	0.00586677	0.000980922	9.70E-05	0	0	0	0	0	0	0	0	0	0	0	0	0		0.239848792		0.0136092	0.0390155	0.037392188	0.084367962	0.0578723	0.07518568	0.04020595	0.009694212	0.002513302	0.000296327	0.00008052	0.000132025	0	0	0	0	0	0	0	0	0	0
1986	1	3	2	2	0	2	50	0.0060485	0.0359736	0.0481016	0.108693	0.0812898	0.0396557	0.0273153	0.00486951	0.000617806	0.000302489	0	0	0	0	0	0	0	0	0	0	0	0		0.352867305		0.0060485	0.0359736	0.0481726	0.109853254	0.09638776	0.0936345	0.0605429	0.0124694	0.002907098	0.000349189	0.000122083	0	0	0	0	0	0	0	0	0	0	0
1987	1	3	2	2	0	2	35.6	0.00159416	0.00258074	0.0307435	0.0911306	0.102144	0.0532387	0.0349025	0.0103161	0.0015471	0.000109047	0.000018078	0	0	0	0	0	0	0	0	0	0	0		0.328324525		0.00159416	0.00258074	0.031000688	0.09886738	0.14150512	0.1392971	0.0911883	0.0341696	0.01323395	0.001856281	0.000100678	0.00004	0.00000318	0	0	0	0	0	0	0	0	0
1988	1	3	2	2	0	2	50	0.00116092	0.00867847	0.0153454	0.0319263	0.0361875	0.0219066	0.0129179	0.0043787	0.000647538	0.000051278	6.24E-06	0	0	0	0	0	0	0	0	0	0	0		0.133206846		0.00116092	0.00868233	0.016037832	0.04479642	0.0978347	0.163887	0.0883039	0.04155491	0.019237718	0.008344099	0.000847888	0.000168624	0.0000134	0.00000347	0.00000226	0	0	0	0	0	0	0
# Survey immature females era 2																															0																							
# Year	Season	Fleet	Sex	Type	Shell	Maturity	Nsamp	DataVec																							0																							
1989	1	4	2	2	0	2	50	0.000118014	0.000860846	0.00292847	0.0153477	0.0177565	0.0125407	0.0104599	0.00389136	0.000720192	0.000108222	6.16E-05	1.56E-05	0	0	0	0	0	0	0	0	0	0		0.064809104		0.000118014	0.000903746	0.003236041	0.04468578	0.1508482	0.2113524	0.1057279	0.04937506	0.025030962	0.007842122	0.000962818	0.000116461	0.0000385	0	0	0	0	0	0	0	0	0
1990	1	4	2	2	0	2	30.2	0.000387957	0.00772522	0.0347138	0.0170036	0.0332739	0.023985	0.0196702	0.00822257	0.000817141	0.00108438	0.000513012	0	0	0	0	0	0	0	0	0	0	0		0.14739678		0.000387957	0.00772522	0.035383025	0.032364173	0.11742851	0.1866944	0.1069973	0.05157972	0.025596831	0.00766558	0.001996657	0.000227221	0.0000303	0.00000689	0	0	0	0	0	0	0	0
1991	1	4	2	2	0	2	16.05	0.0179712	0.0197087	0.0171511	0.0415559	0.0620691	0.0334836	0.0174108	0.0078115	0.000875408	0.00010493	0	0	0	0	0	0	0	0	0	0	0	0		0.218142238		0.0179712	0.0197087	0.017900928	0.0524332	0.151353	0.1835606	0.0895059	0.03837804	0.018615938	0.00512073	0.000860878	0.000093839	0.0000146	0	0	0	0	0	0	0	0	0
1992	1	4	2	2	0	2	28.85	0.0130381	0.0284182	0.0435951	0.0772228	0.0599409	0.0149183	0.0113109	0.0045093	0.000583525	2.88E-05	1.98E-05	0	0	0	0	0	0	0	0	0	0	0		0.253585725		0.0130381	0.0284385	0.044861475	0.0951686	0.1199863	0.1074947	0.0786126	0.0396096	0.020871145	0.00740683	0.001850014	0.000152522	0.0000275	0.00000685	0	0	0	0	0	0	0	0
1993	1	4	2	2	0	2	6.9	0.016706	0.0340279	0.0509173	0.0869153	0.0683568	0.0182913	0.00406734	0.000832583	5.73E-05	2.17E-05	0	0	0	0	0	0	0	0	0	0	0	0		0.280193523		0.016706	0.034062	0.052153652	0.10573866	0.1384588	0.1015481	0.03732614	0.012940073	0.00985771	0.004355406	0.001011593	0.0000471	0.0000145	0.00000712	0	0	0	0	0	0	0	0
1994	1	4	2	2	0	2	50	0.0181026	0.031213	0.0653277	0.0971891	0.0545582	0.0163084	0.00631137	0.00193026	0.000328496	4.38E-05	0	0	0	0	0	0	0	0	0	0	0	0		0.291312926		0.0181026	0.031213	0.065964912	0.11956306	0.11697568	0.0828312	0.05491707	0.03043933	0.010382426	0.002464806	0.000382116	0.000059	0.0000189	0.00000885	0.00000175	0	0	0	0	0	0	0
1995	1	4	2	2	0	2	50	0.00104376	0.00889275	0.0230549	0.0311642	0.0428486	0.0182067	0.00232706	0.000289051	8.54E-05	2.97E-05	1.70E-05	0	0	0	0	0	0	0	0	0	0	0		0.127959121		0.00104376	0.00889275	0.023968326	0.0565586	0.15312	0.1625524	0.07536606	0.021785311	0.01242387	0.003367505	0.000188936	0.0000354	0.0000135	0.00000341	0	0	0	0	0	0	0	0
1996	1	4	2	2	0	2	50	0.000167431	0.000818176	0.00217065	0.00991975	0.0206371	0.0116529	0.00253335	0.000205013	5.39E-05	3.92E-06	0	0	0	0	0	0	0	0	0	0	0	0		0.04816219		0.000167431	0.000818176	0.004167203	0.05518795	0.1604337	0.1508334	0.06671235	0.021706423	0.00712549	0.001739251	0.000166513	0.0000963	0.0000169	0	0	0	0	0	0	0	0	0
1997	1	4	2	2	0	2	50	0.000229417	0.000582913	0.00119523	0.00469075	0.0180567	0.00952952	0.00247309	0.000139355	4.02E-05	0	0	0	0	0	0	0	0	0	0	0	0	0		0.036937175		0.000229417	0.000582913	0.00592334	0.04657294	0.1705999	0.19536102	0.10641169	0.024411375	0.00732109	0.000694272	0.000120639	0.00031768	0.00000696	0	0	0	0	0	0	0	0	0
1998	1	4	2	2	0	2	50	0.00347767	0.00250876	0.00280017	0.0169291	0.0377432	0.0271928	0.0193031	0.00632601	4.57E-05	2.02E-05	0	0	0	0	0	0	0	0	0	0	0	0		0.11634671		0.00347767	0.00250876	0.005079294	0.056526444	0.18209548	0.2068096	0.1115861	0.03389856	0.00509715	0.001611738	0.000165664	0.0000345	0	0	0	0	0	0	0	0	0	0
1999	1	4	2	2	0	2	50	0.00792904	0.0276906	0.0162823	0.0218842	0.0285865	0.0161171	0.00993065	0.00876907	0.003559	0.000897171	6.36E-05	0	0	0	0	0	0	0	0	0	0	0		0.141709231		0.00792904	0.0276906	0.016510622	0.03880349	0.1350227	0.1788219	0.10146905	0.04128863	0.01303147	0.005317101	0.000589488	0.000117669	0	0	0	0	0	0	0	0	0	0
2000	1	4	2	2	0	2	50	0.00415494	0.0102677	0.0149912	0.0327293	0.0294997	0.0210419	0.00781699	0.00179226	0.000237793	9.80E-05	2.00E-05	0	0	0	0	0	0	0	0	0	0	0		0.122649783		0.00415494	0.0102677	0.01573909	0.05042063	0.1211845	0.2233386	0.16539049	0.04150646	0.011538173	0.006240775	0.000214009	0.000061951	0.00000899	0	0	0	0	0	0	0	0	0
2001	1	4	2	2	0	2	50	0.00122714	0.00356421	0.0135989	0.0473682	0.0162972	0.0263137	0.0229126	0.00368468	0.000833059	2.67E-05	0	0	0	0	0	0	0	0	0	0	0	0		0.135826389		0.00122714	0.00356421	0.014080947	0.05229991	0.0562932	0.168545	0.1498491	0.04219948	0.014425769	0.00335569	0.00018524	0.0000291	0	0	0	0	0	0	0	0	0	0
2002	1	4	2	2	0	2	50	0.00122761	0.00648626	0.0055034	0.0192742	0.0183633	0.0226075	0.0134546	0.000929036	6.10E-05	0	0	0	0	0	0	0	0	0	0	0	0	0		0.087906906		0.00122761	0.00648626	0.005528	0.023272293	0.08165729	0.1825107	0.1009187	0.041162266	0.01698891	0.002528197	0.000218579	0.000151559	0.000037573	0	0.0000194	0.0000194	0.0000388	0	0	0	0	0
2003	1	4	2	2	0	2	50	0.0117675	0.0220405	0.0264463	0.040123	0.0590354	0.0286824	0.0146679	0.00221537	0.000301804	4.85E-05	0	0	0	0	0	0	0	0	0	0	0	0		0.205328674		0.0117675	0.0220666	0.02645377	0.044022128	0.12276588	0.1387619	0.0972388	0.02600868	0.011949924	0.001068485	0.000160464	0.0000537	0.0000118	0	0	0	0	0	0	0	0	0
2004	1	4	2	2	0	2	50	0.00703027	0.061585	0.157597	0.0600355	0.0480766	0.0136728	0.00313825	0.000429286	0.000153951	6.70E-05	0	0	0	0	0	0	0	0	0	0	0	0		0.351785657		0.00703027	0.06186676	0.167464331	0.08002918	0.1009866	0.1002772	0.05213815	0.016748286	0.005656681	0.000725788	0.0002366	0.0000567	0.0000136	0	0.00000427	0	0	0	0	0	0	0
2005	1	4	2	2	0	2	50	0.00238084	0.0147599	0.0181648	0.0728706	0.100035	0.0887932	0.0212498	0.00759045	0.000852986	2.25E-05	0	0	0	0	0	0	0	0	0	0	0	0		0.326720076		0.00238084	0.0147599	0.018641685	0.08358587	0.13919219	0.1856892	0.0878802	0.02674562	0.005567096	0.002783333	0.000477688	0.0000514	0.00000974	0	0	0	0	0	0	0	0	0
2006	1	4	2	2	0	2	50	0.0045469	0.0166212	0.0302857	0.0758614	0.0518943	0.0271265	0.0330248	0.0223012	0.00187199	0.00064582	0.000320169	8.76E-06	0	0	0	0	0	0	0	0	0	0		0.264508739		0.0045469	0.0166212	0.0303506	0.077427217	0.07298866	0.097464	0.1139375	0.0791577	0.02357734	0.00672005	0.001210071	0.000394262	0	0	0	0	0	0	0	0	0	0
2007	1	4	2	2	0	2	50	0.000724633	0.00233752	0.00757934	0.0134405	0.0528384	0.0797438	0.0425293	0.00956352	0.00109224	0.000289594	7.19E-05	0	2.87E-05	0	0	0	0	0	0	0	0	0		0.210239447		0.000724633	0.00233752	0.007706887	0.024810434	0.0922462	0.1717433	0.1114775	0.04143992	0.02571705	0.015924014	0.00251913	0.000279141	0.0001157	0	0	0	0	0	0	0	0	0
2008	1	4	2	2	0	2	45.05	0.00867704	0.0166312	0.00838939	0.0164611	0.0183714	0.0222382	0.0164453	0.004276	0.00127734	0.0001021	2.74E-05	0	1.42E-05	0	0	0	0	0	0	0	0	0		0.11291067		0.00867704	0.0166312	0.00846439	0.035589236	0.0582449	0.1242763	0.0921753	0.0704669	0.04472904	0.0134575	0.001287155	0.000148198	0.0000421	0	0.0000147	0	0.00000865	0	0	0	0	0
2009	1	4	2	2	0	2	22	0.0191262	0.0478541	0.0594415	0.0534824	0.10273	0.0448844	0.00969289	0.00249467	0.000232959	0.000120542	3.84E-05	0	0	8.62E-06	0	0	0	0	0	0	0	0		0.340106681		0.0191262	0.0478541	0.0594946	0.05733736	0.1294167	0.1239901	0.07160089	0.0419477	0.025776979	0.009323707	0.001796121	0.00011779	0.0000962	0.00001757	0.00000915	0	0	0	0	0	0	0
2010	1	4	2	2	0	2	14.05	0.0124749	0.0201811	0.0271119	0.139977	0.172625	0.0212825	0.00819477	0.00203621	0.000112547	2.41E-05	3.51E-06	6.33E-06	0	0	0	0	0	0	0	0	0	0		0.404029867		0.0124749	0.0201811	0.028292584	0.1743185	0.2153266	0.1063847	0.05781177	0.01927369	0.008169217	0.001598159	0.00012884	0.00003163	0.00000609	0	0	0	0	0	0	0	0	0
2011	1	4	2	2	0	2	24.05	0.00902057	0.0162309	0.0180045	0.0430038	0.0376325	0.0266779	0.0146925	0.0137842	0.00301595	0.000367495	1.86E-05	2.65E-06	0	0	0	0	0	0	0	0	0	0		0.182451565		0.00902057	0.0162458	0.0180263	0.07120738	0.1487318	0.2339858	0.1183613	0.04634779	0.01521182	0.003325155	0.000262051	0.00002035	0.00000931	0.00000423	0.00000305	0	0	0	0	0	0	0
2012	1	4	2	2	0	2	13.05	0.00659826	0.0167339	0.0362887	0.0555033	0.0369648	0.0158614	0.0175375	0.0212409	0.00700331	0.000810077	5.83E-05	0	0.000110974	0	0	0	0	0	0	0	0	0		0.214711421		0.00659826	0.0167797	0.038698467	0.08374036	0.1735234	0.2049742	0.1138479	0.04776947	0.02001889	0.008522107	0.00307694	0.000306032	0.000141674	0.0000455	0	0.00000508	0	0	0	0	0	0
2013	1	4	2	2	0	2	21.25	0.00734763	0.041259	0.0415815	0.0360724	0.0408267	0.0295402	0.0217884	0.00812527	0.000881251	6.39E-05	0.000132887	6.27E-06	3.22E-05	0	0	0	0	0	0	0	0	0		0.227657608		0.00735381	0.043054325	0.042315316	0.06866447	0.1565774	0.2217952	0.1089934	0.04486057	0.022996491	0.01493899	0.003691404	0.000583317	0.000162227	0.0000125	0	0	0	0	0	0	0	0
2014	1	4	2	2	0	2	32.4	0.00992217	0.0189154	0.0126916	0.0562081	0.0948255	0.0600437	0.0262138	0.0152596	0.00015169	0.000013893	2.86E-05	3.40E-06	0	0	0	0	0	0	0	0	0	0		0.294277453		0.00992217	0.0189154	0.013155427	0.08113289	0.1644437	0.1802427	0.1006128	0.0417197	0.02519589	0.020034583	0.005207259	0.000499462	0.00029703	0.0000394	0	0.0000116	0	0	0	0	0	0
2015	1	4	2	2	0	2	35.9	0.0125945	0.0584528	0.0977707	0.0855654	0.05307	0.0203379	0.0102276	0.00118534	5.86E-06	0.000498176	3.91E-06	7.80E-06	0	0	0	0	0	0	0	0	0	0		0.339719986		0.0125945	0.0584528	0.098023027	0.095546038	0.09804381	0.1131986	0.0755342	0.03020992	0.02278972	0.020261577	0.005758426	0.000957869	0.0000785	0	0	0	0	0	0	0	0	0
2016	1	4	2	2	0	2	35.9	0.0105235	0.0523929	0.0907103	0.119308	0.0848236	0.0285666	0.00652754	0.000391023	5.89E-06	0	0	0	0	0	0	0	0	0	0	0	0	0		0.393249353		0.0105235	0.0523929	0.0907448	0.12943458	0.10682073	0.0815094	0.03998995	0.016522483	0.01277595	0.007804554	0.00194233	0.000318399	0.0000853	0	0	0	0	0	0	0	0	0
2017	1	4	2	2	0	2	35.9	0.00500295	0.0377983	0.0379614	0.136134	0.0681213	0.0145168	0.00437007	0.000382464	3.09E-05	2.40E-05	3.43E-06	0	0	0	0	0	0	0	0	0	0	0		0.304345614		0.00500295	0.0377983	0.043388399	0.17889409	0.1327066	0.0943568	0.04670677	0.013107174	0.00589804	0.001382798	0.000333189	0.0000293	0.0000034	0.000232515	0	0	0	0	0	0	0	0
2018	1	4	2	2	0	2	35.9	0.0019704	0.00170873	0.00938725	0.0902796	0.0900914	0.0219137	0.0046017	0.000281913	3.96E-06	0	1.90E-05	0	0	0	0	0	0	0	0	0	0	0		0.220257653		0.0019846	0.00171102	0.010231227	0.1198444	0.1850898	0.1221539	0.0405171	0.012423783	0.00520472	0.000535108	0.000136431	0.0000101	0	0.000019	0	0	0	0	0	0	0	0
2019	1	4	2	2	0	2	35.9	0.0019704	0.00170873	0.00938725	0.0902796	0.0900914	0.0219137	0.0046017	0.000281913	3.96E-06	0	1.90E-05	0	0	0	0	0	0	0	0	0	0	0		0.220257653		0.0019846	0.00171102	0.010231227	0.1198444	0.1850898	0.1221539	0.0405171	0.012423783	0.00520472	0.000535108	0.000136431	0.0000101	0	0.000019	0	0	0	0	0	0	0	0
# Survey immature males	era 1																														0																							
# Year	Season	Fleet	Sex	Type	Shell	Maturity	Nsamp	DataVec																							0																							
1982	1	3	1	2	0	2	50	0.000272564	0.000279821	0.000589246	0.00297579	0.0122403	0.0263732	0.0349596	0.0314437	0.0284088	0.0265197	0.0241071	0.0189574	0.0138643	0.00909671	0.0052054	0.00213869	0.000408616	0.000151394	4.58E-05	1.37E-05	1.57E-05	7.35E-07		0.238068266		0.000272564	0.000279821	0.000589246	0.003691185	0.01683834	0.04110714	0.0586653	0.0564397	0.05107308	0.05133723	0.05011515	0.03775194	0.02776909	0.02010598	0.01465731	0.00998303	0.004459243	0.002593066	0.000980369	0.000657955	0.000278547	0.000134023
1983	1	3	1	2	0	2	50	0.0150765	0.0220969	0.0030183	0.00436202	0.0123052	0.0207457	0.0316753	0.0348826	0.0292638	0.0190184	0.0152457	0.0160456	0.0172218	0.0145271	0.00712568	0.00260002	0.000764962	0.000235006	8.10E-05	0.000019865	1.68E-05	4.14E-07		0.266328667		0.015096053	0.0221348	0.0030559	0.004857766	0.01613618	0.03270179	0.0539242	0.0609687	0.05257045	0.0403515	0.03582957	0.03429232	0.03577693	0.0327022	0.0211775	0.01276678	0.008071832	0.003874994	0.001524505	0.000770112	0.000273824	0.000068214
1984	1	3	1	2	0	2	50	0.0198307	0.0329218	0.0330259	0.0450942	0.0570382	0.0188784	0.0122291	0.0119353	0.0128937	0.0112346	0.0118518	0.0122711	0.0119187	0.0121592	0.00813695	0.00372649	0.00168659	0.000869427	0.000498452	0.000117886	9.95E-05	2.37E-06		0.318420365		0.0198506	0.0329671	0.0330259	0.048323543	0.06868197	0.02925401	0.02663251	0.02744473	0.02770303	0.0272329	0.0296764	0.02788057	0.02647142	0.02992339	0.02705232	0.02023827	0.01827971	0.013886007	0.00859513	0.004119555	0.001197484	0.00038641
1985	1	3	1	2	0	2	50	0.0172279	0.0397042	0.0422901	0.0650361	0.0444483	0.0287452	0.027563	0.0224977	0.0131135	0.0118784	0.0139018	0.0158686	0.0151424	0.012298	0.00869814	0.00490333	0.00219921	0.00130358	0.000880476	0.000212428	0.000149271	3.26E-06		0.388064895		0.0172279	0.0397042	0.0422901	0.070272698	0.052136059	0.03832057	0.04099638	0.03838088	0.0248264	0.02520372	0.03128356	0.0324227	0.03187991	0.02956559	0.02781971	0.02657314	0.02394215	0.02176432	0.015183063	0.007617767	0.001758412	0.000465871
1986	1	3	1	2	0	2	50	0.0202351	0.0695116	0.0455958	0.0489972	0.0385252	0.0401428	0.0369982	0.0257777	0.0154852	0.0118843	0.0089527	0.0072785	0.0045736	0.00340931	0.00268693	0.00173724	0.000730033	0.000422745	0.000244421	6.60E-05	5.19E-05	9.35E-07		0.383307414		0.0202351	0.0695355	0.045612	0.052455751	0.045104393	0.051947991	0.05216681	0.04099226	0.02827927	0.02353703	0.01934749	0.01577069	0.01065346	0.00978141	0.01009081	0.01018563	0.009408033	0.008469115	0.005612381	0.003146868	0.000939837	0.000267294
1987	1	3	1	2	0	2	35.6	0.00116673	0.0105819	0.0582717	0.0782206	0.0521037	0.0326007	0.0346542	0.0227909	0.0133137	0.00819774	0.0066773	0.00492819	0.00357683	0.00326254	0.00209688	0.00109617	0.000373493	0.000161834	0.000099774	2.36E-05	2.61E-05	4.68E-07		0.334225049		0.00116673	0.0105819	0.0582717	0.083856431	0.061385299	0.04330885	0.04907489	0.03530113	0.02183047	0.01540404	0.0136197	0.01016849	0.0078262	0.00822144	0.00709055	0.00623068	0.004582063	0.003105187	0.002085948	0.001001601	0.000360954	0.000088383
1988	1	3	1	2	0	2	50	0.00116532	0.0171963	0.0302211	0.044658	0.048016	0.0522765	0.0454711	0.0346247	0.0199993	0.0166156	0.0119949	0.0104058	0.0063303	0.00485905	0.0030068	0.00162749	0.000532419	0.000271832	0.000200033	6.56E-05	0.000102697	1.84E-06		0.349642681		0.00118062	0.0171963	0.030345131	0.047884712	0.057035019	0.06902143	0.06529863	0.05341528	0.03344387	0.03053716	0.02405971	0.01966424	0.01273153	0.01136807	0.00954629	0.00839082	0.006023009	0.004611353	0.003593995	0.002325539	0.001173721	0.000278044
# Survey immature males	era 2																														0																							
# Year	Season	Fleet	Sex	Type	Shell	Maturity	Nsamp	DataVec																							0																							
1989	1	4	1	2	0	2	50	0.000127934	0.00117652	0.00855203	0.0284692	0.0279578	0.0250503	0.023435	0.0223035	0.0259684	0.0224195	0.0156364	0.0125971	0.0089614	0.00630152	0.00366329	0.00151765	0.000497567	0.000186327	0.000120734	3.93E-05	4.19E-05	1.68E-06		0.235025052		0.000135574	0.001345541	0.008800533	0.031376172	0.03478368	0.03597272	0.03757006	0.03838032	0.04497075	0.04241592	0.03235532	0.02439375	0.01790148	0.01475595	0.01184982	0.00853444	0.006007017	0.003536719	0.002380478	0.001510186	0.000532346	0.00025358
1990	1	4	1	2	0	2	30.2	0.000868692	0.00737188	0.0145584	0.0134179	0.0202073	0.025762	0.0251105	0.0190136	0.0154196	0.0117899	0.0104273	0.0118505	0.012856	0.0164116	0.0124244	0.00569906	0.00160832	0.000663878	0.000462695	0.000111795	0.000123963	5.09E-06		0.226164373		0.000868692	0.00737188	0.01456669	0.014807523	0.02432916	0.03443258	0.0372279	0.03164086	0.02766612	0.02459371	0.02307918	0.02378223	0.02520258	0.03483146	0.03411276	0.02597953	0.01647317	0.010653622	0.008058195	0.003967288	0.001509947	0.000761188
1991	1	4	1	2	0	2	16.05	0.015298	0.0185223	0.0234374	0.0362142	0.0360535	0.0239034	0.0274995	0.0222589	0.0126308	0.0062923	0.00562597	0.00593889	0.00692955	0.00826671	0.00458092	0.00191235	0.00077101	0.00066889	0.000518392	0.000191936	0.000272342	1.06E-05		0.25779786		0.0153181	0.0185223	0.0234374	0.038750008	0.04223452	0.030917107	0.03884057	0.03445986	0.02181551	0.01363959	0.01297956	0.01273986	0.01473574	0.01932333	0.01498959	0.01089891	0.00916574	0.01104935	0.009107078	0.006840445	0.00315913	0.001558898
1992	1	4	1	2	0	2	28.85	0.0110118	0.0292915	0.0393384	0.0746336	0.0745582	0.027213	0.0156411	0.0133641	0.00958731	0.00551324	0.00606154	0.00510417	0.00382473	0.00294657	0.00188059	0.00121217	0.000578045	0.000405955	0.000311331	0.000102425	0.000124726	4.26E-06		0.322708762		0.01101888	0.0292915	0.039555981	0.080006224	0.087479696	0.03608543	0.02239284	0.02112087	0.01683882	0.01179601	0.01349269	0.01123516	0.00934582	0.00868475	0.00779142	0.00772837	0.007522385	0.007684555	0.006472701	0.004311682	0.001769824	0.000849463
1993	1	4	1	2	0	2	6.9	0.0138157	0.0402688	0.0505759	0.0738608	0.0618509	0.0540997	0.0376217	0.0225439	0.00995898	0.00584442	0.00399394	0.00308389	0.00176491	0.00145378	0.00101704	0.000627907	0.000211962	0.000127335	0.000107148	0.000031243	0.000034046	1.58E-06		0.382895581		0.01382051	0.0402688	0.050780626	0.079145642	0.07370225	0.07044645	0.05342145	0.03450941	0.01702598	0.01112059	0.00832498	0.00629206	0.0043598	0.00421974	0.00407461	0.003912687	0.003011602	0.002822858	0.002319585	0.001386204	0.000505862	0.00030135
1994	1	4	1	2	0	2	50	0.00956701	0.0330057	0.0446488	0.0544644	0.0443544	0.0421672	0.0387076	0.0287119	0.018899	0.0118969	0.00713753	0.00443217	0.0018069	0.00128242	0.000558247	0.000389361	0.000109063	7.00E-05	0.000057627	1.68E-05	2.45E-05	5.27E-07		0.342308055		0.00956701	0.033477096	0.04617852	0.06030483	0.05332507	0.05721519	0.05741671	0.04620476	0.03272092	0.02324494	0.01574175	0.0098634	0.00514246	0.00417297	0.002737077	0.002798121	0.00189675	0.001670877	0.001482022	0.000917146	0.000449441	0.000148327
1995	1	4	1	2	0	2	50	0.00188797	0.00737351	0.0124761	0.0203183	0.0389085	0.0461345	0.0447714	0.0411042	0.0312803	0.0222919	0.0123486	0.00911466	0.00583923	0.00381344	0.00185477	0.000726524	0.000153343	7.08E-05	4.25E-05	1.33E-05	1.19E-05	2.27E-07		0.300535974		0.00188797	0.00737351	0.013174093	0.0237336	0.04880024	0.06563206	0.06791778	0.06884049	0.0547221	0.04402857	0.02764735	0.01885919	0.01251799	0.00900845	0.00619905	0.004161604	0.002330065	0.001686604	0.001238208	0.000643502	0.000214643	0.000063027
1996	1	4	1	2	0	2	50	0.000348149	0.000957316	0.00457967	0.00963723	0.0131669	0.021674	0.0305827	0.0338655	0.0343629	0.0281687	0.0237417	0.0234251	0.0195713	0.0156449	0.00801816	0.0035325	0.00101034	0.000376381	0.000179559	3.65E-05	0.00003968	1.38E-06		0.272920565		0.000348149	0.000975616	0.004756097	0.011764865	0.01883762	0.03255116	0.05051946	0.0619681	0.0646444	0.0577183	0.05193148	0.04462828	0.0368258	0.03242937	0.02173519	0.01601256	0.01070689	0.006497741	0.003466729	0.001645629	0.000606324	0.000258986
1997	1	4	1	2	0	2	50	0.000176188	0.000483259	0.00169754	0.00487351	0.00876051	0.0112227	0.0125858	0.0149097	0.0148382	0.0167135	0.0158097	0.0173971	0.016656	0.0154448	0.0102987	0.00516069	0.00198486	0.00106435	0.000670577	0.000182053	0.000255249	6.99E-06		0.171191976		0.000203688	0.000483259	0.00169754	0.005293135	0.010868006	0.01637696	0.02126999	0.03088304	0.03481668	0.0432539	0.0418349	0.0411026	0.038664	0.03676437	0.03147428	0.02504213	0.02123272	0.01764572	0.011772115	0.00663325	0.003034843	0.001100337
1998	1	4	1	2	0	2	50	0.00243925	0.00245975	0.00507461	0.016051	0.0330314	0.0202321	0.0179687	0.014979	0.0114208	0.00741806	0.00652847	0.00710925	0.00840619	0.00920961	0.00743778	0.0045492	0.00191974	0.00111522	0.000687699	0.000189889	0.000202427	5.54E-06		0.178435685		0.00246675	0.00245975	0.00508821	0.017215223	0.03885279	0.026441203	0.02687611	0.02625499	0.02500243	0.02129669	0.02024567	0.02038213	0.02242907	0.02496651	0.0247311	0.02353081	0.02060474	0.0186589	0.012595199	0.007380499	0.002693634	0.000936069
1999	1	4	1	2	0	2	50	0.0118159	0.0263231	0.0187055	0.0155286	0.0227457	0.0229828	0.0244088	0.0216297	0.0124162	0.00588255	0.00382618	0.00322781	0.00303866	0.0035243	0.00317376	0.00194016	0.000870183	0.00063415	0.000487179	0.000156841	0.000220148	6.25E-06		0.203544471		0.011991785	0.02660991	0.0187361	0.016789416	0.026836768	0.0311765	0.03712762	0.03939719	0.02935335	0.02148754	0.01835122	0.0173636	0.01729662	0.02029113	0.02427203	0.02022228	0.016428513	0.01584014	0.011893839	0.007464671	0.003285818	0.001192497
2000	1	4	1	2	0	2	50	0.00466328	0.0128735	0.0220007	0.0346399	0.0296759	0.0348844	0.0345076	0.0191617	0.00885483	0.00487404	0.00358711	0.00279995	0.00165749	0.00106849	0.0006229	0.000343241	0.00012032	0.00010209	8.55E-05	0.000030032	2.46E-05	9.59E-07		0.216578532		0.00467998	0.0129502	0.022171735	0.03855656	0.03765602	0.04857598	0.05094346	0.03315564	0.01748754	0.01237527	0.01099799	0.00924959	0.00832609	0.007884607	0.008398292	0.008212021	0.00586032	0.00553402	0.00375633	0.002215631	0.000613396	0.000333478
2001	1	4	1	2	0	2	50	0.00155571	0.00256946	0.0251035	0.0418723	0.0146368	0.0237691	0.0385938	0.0402393	0.038834	0.0281398	0.0178007	0.0108165	0.00583644	0.00303108	0.00160703	0.000916049	0.000223491	9.93E-05	6.53E-05	1.59E-05	1.99E-05	1.10E-06		0.29574656		0.00155571	0.00256946	0.025287819	0.045127114	0.017853234	0.03492636	0.05720856	0.06755369	0.06757962	0.05353922	0.03736385	0.02295749	0.0138477	0.01170424	0.00929657	0.009012309	0.006148091	0.00492585	0.002914212	0.001548191	0.00075668	0.000269404
